@relation 'FeatureSet data'

@attribute class {+,-}
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$SumFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$MeanFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$VarianceFeature numeric

@data
?,826731,155.986981,421.022476
?,876210,177.622137,442.132129
?,717743,158.933348,242.938414
?,824820,156.097653,418.099112
?,822647,166.393002,317.346833
?,650598,146.070498,176.804371
?,718722,147.520936,321.457989
?,723333,153.248517,215.522248
?,842792,165.350598,347.551115
?,773903,150.447706,287.806715
?,696961,146.174706,329.804378
?,836105,165.696591,337.916845
?,839020,165.552486,341.827322
?,686459,149.230217,285.869798
?,711647,147.920806,312.450068
?,816138,156.618307,403.398813
?,1415956,146.579296,306.248914
?,710267,159.86203,284.688524
?,707334,160.030317,280.345313
?,1369840,147.835096,277.511282
?,1367825,151.811876,261.943404
?,773438,167.013172,458.553822
?,684790,143.622064,202.109704
?,656300,153.448679,323.024318
?,653789,148.487168,284.339851
?,711381,159.789084,286.837329
?,618349,147.050892,213.892271
?,1528830,162.038156,430.93558
?,621628,155.368158,282.595676
?,1567276,160.581557,481.065179
?,651528,150.329488,189.179666
?,726609,158.925853,309.810515
?,705853,160.093672,279.257331
?,852306,179.093507,385.881755
?,742076,169.346417,378.290833
?,593433,146.165764,159.983109
?,644871,146.262418,174.4926
?,739474,161.140553,296.071566
?,684206,151.675017,270.023409
?,756394,168.311972,413.008372
?,595638,152.532138,223.268498
?,675967,144.006604,195.397144
?,736979,158.15,260.540062
?,744170,140.568568,270.094957
?,694457,148.833476,293.448577
?,816749,147.374414,391.816295
?,850834,164.922272,360.912724
?,827433,155.942895,422.3777
?,744672,169.166742,384.19714
?,1366941,147.905324,276.194585
?,724999,147.148163,330.547674
?,1576088,160.204107,495.447815
?,711900,159.226124,235.798297
?,698437,148.635242,297.101491
?,649735,153.347888,237.440796
?,782311,138.168668,337.064109
?,723613,159.105761,304.858177
?,823727,146.858085,409.468088
?,663357,145.600746,183.566357
?,761048,151.241653,264.781982
?,587326,151.100077,251.11273
?,657095,150.124515,192.580242
?,653195,145.607445,234.650549
?,738007,158.099186,261.723822
?,864958,178.341856,414.051393
?,789186,158.121819,365.025638
?,776424,158.777914,350.008757
?,593364,152.65346,220.876534
?,721118,147.377478,325.006091
?,602789,150.209071,269.068193
?,843293,165.319153,348.605964
?,680517,143.811708,198.753589
?,678614,143.896098,197.219319
?,805139,148.221465,362.921852
?,740881,169.421678,376.017481
?,808445,157.071109,391.091328
?,728436,141.498834,245.732464
?,643010,154.236028,304.828635
?,663723,145.585216,183.825503
?,651843,153.700307,317.591531
?,1365119,151.865502,261.065464
?,1544724,161.497543,447.519782
?,765543,167.624918,436.78898
?,649967,146.09283,176.524879
?,683008,143.7004,200.745238
?,715739,159.053111,239.602202
?,712066,159.227639,235.755818
?,582021,153.203738,210.050107
?,617813,145.333569,170.655765
?,827436,134.893381,441.984391
?,817099,156.562368,404.859419
?,802798,157.380514,383.381652
?,791419,149.239864,327.356638
?,599170,152.383011,225.732685
?,719904,153.399531,212.664083
?,803216,157.709798,386.986072
?,679888,147.130058,309.674207
?,717772,147.568257,320.548085
?,1441907,145.735496,329.371555
?,798621,148.718994,345.021971
?,743374,152.237149,238.808149
?,765750,139.227273,307.227116
?,704670,142.732429,218.05177
?,758921,139.661575,294.85747
?,846249,165.186219,351.856374
?,632936,149.453601,269.675397
?,738806,146.240301,355.864636
?,764169,167.728051,433.293975
?,824472,167.269629,480.581303
?,834863,165.778991,334.943598
?,670079,145.321839,188.056918
?,1554696,161.0917,462.359777
?,737536,161.210055,294.889623
?,784319,149.73635,310.930475
?,840421,165.469778,344.332239
?,856382,164.593888,371.537271
?,660615,148.153173,289.812109
?,671967,147.555336,301.13388
?,648415,150.47923,186.062997
?,657898,152.999535,243.42033
?,687843,151.507269,273.217176
?,684315,143.642947,201.752604
?,753078,151.707897,252.083508
?,766322,167.575333,438.139391
?,777759,138.465195,328.544417
?,1402352,146.935457,298.110263
?,569504,153.836845,197.197907
?,860531,132.736542,501.519286
?,734587,158.282051,256.914611
?,745175,160.840708,303.65165
?,658360,145.78388,181.011975
?,879445,177.378983,452.747809
?,759837,139.598934,296.784541
?,770610,159.711917,328.465499
?,721067,141.914387,235.359795
?,648935,148.735961,279.769332
?,1390727,147.275972,289.967678
?,737058,152.568412,230.780774
?,1385611,147.405426,287.197353
?,658621,150.061745,193.960407
?,573776,153.66256,200.183988
?,1436778,145.910226,324.340508
?,694993,146.283519,327.586758
?,779486,138.353923,331.72027
?,733464,152.741358,226.998702
?,915458,174.30655,443.149201
?,818713,167.700328,465.20397
?,746694,169.01177,389.662981
?,766885,159.934307,322.141074
?,702706,143.908663,212.8876
?,807470,148.050972,368.794394
?,854097,178.98093,389.692154
?,868940,176.362898,371.742009
?,845203,133.692344,476.779087
?,785238,158.314113,360.86683
?,646987,153.496323,234.204009
?,820431,167.571691,469.763194
?,816953,135.638884,418.971699
?,670598,149.820822,278.889452
?,651130,145.699262,233.172741
?,578110,151.496331,246.575609
?,686607,146.742253,318.061812
?,635802,145.492449,175.577077
?,826833,167.104487,486.066501
?,748589,140.290292,277.868292
?,1531635,161.940685,434.004201
?,657105,150.195429,275.999522
?,790004,149.33913,324.068368
?,1574283,160.281307,492.525786
?,671578,144.177329,192.960173
?,741407,169.387023,377.043049
?,803102,157.718382,386.686733
?,603072,145.810445,165.351243
?,584893,151.213289,249.616508
?,717842,142.090657,231.167388
?,715935,143.272964,225.886645
?,651492,153.726286,316.833253
?,1527335,162.103057,428.444638
?,636404,149.28548,272.454146
?,662170,148.070215,291.466775
?,762528,151.145292,267.749901
?,736427,146.406958,350.822819
?,789589,158.615709,358.487011
?,1405025,146.846258,300.594632
?,1392224,147.23181,291.017226
?,840669,165.453454,344.892764
?,1369914,151.757394,263.097573
?,686079,143.561205,203.30407
?,894071,175.514527,397.799023
?,597534,152.432143,225.321243
?,699648,148.576768,298.254779
?,683362,143.684188,201.037992
?,772591,170.587547,378.912442
?,720255,158.786376,246.867034
?,911027,174.492817,437.009766
?,906955,174.817849,422.748962
?,695188,148.798801,294.034013
?,760603,168.0148,422.794964
?,782625,149.842045,307.867232
?,1378684,147.610707,282.229846
?,627462,146.671809,219.471878
?,605246,145.737058,166.21938
?,733153,158.553849,319.778194
?,680031,161.450855,243.885734
?,857918,164.509684,374.187814
?,1574392,160.276087,492.743357
?,775905,158.801678,349.557999
?,704466,160.178718,276.943263
?,741279,169.396481,376.737624
?,907083,174.808826,423.089891
?,764163,151.050208,270.334766
?,624535,155.202535,286.004955
?,949517,127.657569,615.344202
?,692793,148.923689,291.509333
?,777043,159.360747,337.394553
?,692148,143.301863,207.617288
?,771610,159.654459,330.020063
?,827238,134.905088,441.70001
?,778094,170.261269,387.932599
?,658236,145.370141,238.885717
?,863365,178.45494,409.466545
?,828455,155.871119,424.74082
?,724172,142.834714,235.978988
?,704151,148.336002,303.207981
?,803544,157.341688,384.315463
?,1445609,145.609287,332.991379
?,1393935,147.179284,292.372922
?,861322,178.586357,404.706716
?,749893,151.892445,247.132068
?,807682,148.035557,369.307626
?,692191,144.386942,203.905951
?,843977,165.810806,533.529339
?,626904,155.059115,289.414862
?,655168,153.507029,321.935034
?,841364,165.427448,345.443998
?,684112,144.724349,198.281809
?,749524,168.7737,398.685038
?,655423,153.494848,322.174136
?,759059,151.357727,261.644643
?,717290,159.433207,296.561734
?,831610,146.307178,427.07191
?,728058,153.017654,220.573579
?,820184,167.589702,469.152692
?,709633,159.899279,283.715118
?,758939,168.13004,418.965359
?,699054,148.608418,297.59998
?,706935,160.048676,280.006009
?,707665,142.588152,220.932322
?,1433424,146.014465,321.660345
?,690739,146.529275,322.106612
?,752257,140.059021,284.395957
?,594685,146.114251,160.701861
?,830242,166.0484,326.524962
?,693092,143.260025,208.349987
?,732021,146.697595,342.704885
?,772230,138.815387,318.793492
?,655306,153.14466,240.223342
?,824968,167.234543,481.77081
?,778201,166.63833,472.332435
?,673838,147.44814,303.446314
?,785900,158.831851,352.369537
?,868783,178.138815,420.960423
?,866790,178.241826,417.808641
?,698020,143.036885,212.424136
?,804802,168.615546,436.608032
?,825821,167.170243,484.027501
?,1452304,145.390329,339.011925
?,628440,151.285508,172.006113
?,767621,150.839261,276.380998
?,1441366,145.754475,328.816532
?,838644,165.576308,341.062551
?,705436,148.263136,304.849391
?,778752,170.219016,389.343364
?,647889,150.566814,271.573348
?,757423,151.454309,258.970762
?,860074,178.698109,399.400738
?,1572714,160.350122,489.817037
?,1428764,146.165115,317.517854
?,637757,149.217829,273.581138
?,707554,142.594518,220.775685
?,848284,165.100039,354.004396
?,657794,150.181279,276.01737
?,656908,153.054054,242.254826
?,672912,144.123367,193.777836
?,836238,165.690113,338.0617
?,1546761,161.406762,451.122359
?,645251,150.618814,183.351511
?,687981,144.564194,200.923106
?,779509,170.161318,391.40432
?,750032,168.736108,399.910318
?,758942,151.364579,261.46131
?,549648,146.925421,151.367431
?,688955,151.451967,274.353288
?,759957,168.057718,421.494788
?,746029,152.095617,242.258596
?,704982,148.292385,304.061768
?,687468,151.524796,272.920516
?,755437,151.572432,255.70296
?,597404,152.437867,225.250286
?,815862,166.808833,303.908028
?,1540816,161.629707,443.473234
?,916536,174.213267,447.505079
?,794524,149.010503,335.305086
?,576716,153.504392,203.430026
?,769471,150.728893,279.452349
?,878499,131.649783,528.304038
?,756239,151.520537,257.279288
?,851373,164.898896,361.509342
?,778310,166.62599,472.942528
?,1548501,161.335799,453.678725
?,1419790,146.460697,309.36475
?,651117,148.622917,281.879237
?,850956,165.266265,553.963471
?,1578855,160.078576,500.528706
?,643017,153.648029,231.861507
?,658357,145.36476,238.964094
?,671359,147.583865,300.722791
?,910778,174.511975,436.207359
?,728558,158.520017,251.666846
?,783435,138.098889,338.948082
?,636874,154.543557,299.355445
?,670593,144.213548,192.497945
?,649990,153.335692,237.66383
?,932861,173.168925,487.545911
?,799456,168.91105,428.770827
?,677993,161.542292,241.980396
?,1429092,146.153815,317.837032
?,820814,156.345524,410.65369
?,657151,163.186243,271.247968
?,681007,151.841026,266.543187
?,686337,149.236138,285.770673
?,802664,157.385098,383.349611
?,650044,145.749776,232.285434
?,1540117,161.65813,442.440639
?,772738,150.513829,286.094782
?,1366014,147.933073,275.536515
?,633131,145.580823,174.730644
?,850166,164.952658,360.181729
?,763845,159.400042,337.007748
?,692912,148.917258,291.639111
?,1450244,145.460782,336.992794
?,799780,148.630366,348.207769
?,734428,169.849214,362.859053
?,627820,151.31839,171.306752
?,844895,133.707074,476.526241
?,644749,146.267922,174.39859
?,672175,144.150761,193.423641
?,700728,144.004932,210.935227
?,861754,178.564857,405.299109
?,650157,148.67528,280.839181
?,1372419,147.762597,279.125178
?,659637,150.122212,276.57896
?,1420114,146.448799,309.73049
?,780586,170.099368,392.954814
?,797109,158.125174,373.611511
?,610539,145.574392,168.139587
?,628431,154.976819,290.951609
?,675466,152.131982,260.438535
?,687200,149.1967,286.383451
?,750250,140.181241,281.061147
?,832107,165.956721,328.715262
?,766029,159.989348,320.516076
?,777799,158.702102,351.838177
?,792124,158.456491,363.214943
?,1523945,162.225357,424.436913
?,642762,154.25054,304.53395
?,677274,143.947715,196.474307
?,813428,166.89126,302.227861
?,1532719,161.901236,435.304739
?,748189,151.978265,245.186647
?,657755,145.392352,238.517041
?,798362,157.623297,377.359252
?,831819,146.292473,427.561762
?,848152,165.106482,353.85996
?,654101,144.808723,185.024078
?,910543,174.533832,435.125437
?,1570248,160.458614,485.595272
?,712786,143.417706,223.03096
?,843158,165.325098,348.494016
?,1572823,160.344887,490.035914
?,644726,145.143179,180.78607
?,628582,151.283273,171.985457
?,591974,152.72807,219.447583
?,717765,143.18073,227.877945
?,725178,153.152693,217.774103
?,1396851,147.098884,294.111443
?,816338,167.86716,459.512173
?,585518,151.179447,250.186024
?,655433,150.156472,192.347417
?,861675,176.935318,347.406167
?,718553,143.138048,228.886099
?,791304,149.246322,327.19719
?,780887,138.25903,334.581201
?,607733,145.669463,167.067655
?,852169,179.102354,385.59032
?,819587,167.638985,467.220501
?,647000,145.067265,181.607495
?,623921,146.839492,216.563214
?,808913,168.348179,444.725749
?,663268,148.017853,292.305038
?,904263,175.007354,415.361154
?,645993,153.551937,232.998193
?,1562092,160.808318,472.242674
?,1388479,147.334359,288.737497
?,702338,142.838723,216.104782
?,661786,145.671583,182.258477
?,568486,153.894423,196.024594
?,657022,153.402288,324.122807
?,689416,144.501362,202.031183
?,698386,144.115972,208.732471
?,683111,151.735007,268.658268
?,707069,160.04278,280.0962
?,1538588,161.701314,441.414246
?,643041,146.046105,228.02309
?,670816,145.292614,188.489098
?,642651,146.057045,227.935595
?,733214,158.327359,256.143353
?,1431706,146.077543,319.729497
?,673375,147.475909,302.818587
?,672974,145.193959,190.319946
?,626426,151.38376,170.1094
?,731225,152.848035,224.718487
?,699293,148.596048,297.8336
?,591849,152.735226,219.305715
?,747113,152.037648,243.674341
?,692070,151.272131,278.671228
?,696382,148.73601,295.312478
?,693264,148.896907,292.103226
?,795187,158.246169,370.066578
?,696258,148.741295,295.244809
?,680455,161.436536,244.00398
?,650760,145.714286,232.937386
?,722495,142.926805,233.76789
?,845804,165.681489,537.775882
?,702925,142.812881,216.563029
?,887031,175.754111,391.183879
?,751908,151.777957,250.146528
?,852563,164.842034,362.943713
?,764387,160.081047,318.118901
?,656736,163.204771,270.827559
?,725523,159.001315,307.490134
?,730656,146.777019,340.851214
?,761042,159.514148,335.129097
?,675983,149.653088,280.27533
?,644129,145.172188,180.232292
?,777940,166.653813,471.717712
?,630271,146.540572,221.606551
?,727192,153.060829,219.591878
?,791777,158.482186,362.3166
?,633383,145.571823,174.826967
?,754107,160.482443,310.735909
?,661230,148.125,290.225017
?,832595,165.921682,330.021571
?,772889,159.588891,331.647353
?,693265,151.202835,280.331013
?,789559,158.101522,365.498804
?,886521,175.792385,389.631818
?,585642,151.172432,250.312114
?,637541,154.517935,299.558345
?,807575,148.04308,369.066534
?,797870,157.650662,376.621812
?,769351,150.734914,279.322034
?,843513,165.84998,531.976506
?,673137,149.752392,279.06529
?,802391,148.426008,355.779446
?,671125,147.597317,300.439438
?,870293,178.010432,426.839703
?,806601,168.498224,440.18653
?,737527,152.539193,231.642392
?,833147,146.191788,431.043063
?,882866,177.104514,465.042646
?,759506,159.593612,333.314007
?,923755,173.768811,463.633277
?,739586,169.513179,373.125629
?,691192,143.341352,207.000235
?,1369081,151.782816,262.45521
?,1436310,145.921975,324.128031
?,1436664,145.913467,324.270013
?,750799,160.598717,308.927512
?,774139,158.895525,347.38859
?,866294,178.286479,415.724418
?,720839,158.77511,247.023439
?,711015,159.814565,286.055759
?,823695,166.335824,319.124727
?,651080,153.737898,316.803748
?,645726,148.88771,277.434113
?,646975,148.832528,278.139457
?,1410885,146.72265,302.936797
?,641554,146.106582,227.169048
?,631031,154.816241,294.594691
?,639593,154.416465,301.27375
?,736477,158.17805,259.66045
?,1533533,161.867532,436.529584
?,1440396,145.789069,327.781802
?,712729,159.1979,236.505509
?,680641,143.807522,198.794517
?,795014,157.803493,372.820619
?,673497,147.470331,302.894378
?,688322,151.479313,273.877186
?,813653,168.040686,454.04978
?,819623,166.590041,310.675363
?,738615,140.903281,261.138325
?,913731,174.409429,439.191442
?,849687,164.987767,358.739217
?,812489,166.93836,300.9962
?,662486,149.985511,278.929591
?,679926,143.838798,198.243158
?,849910,164.967003,359.715083
?,1530429,161.984441,432.613815
?,672084,147.548628,301.272723
?,728871,141.473408,246.375142
?,1375749,147.675934,280.947573
?,788538,169.578065,409.743206
?,663986,162.741667,283.598362
?,648020,150.562268,271.599189
?,727082,158.578408,250.204202
?,745221,140.501697,271.98642
?,558048,154.412839,185.766411
?,555447,154.548414,183.176754
?,1438838,145.83803,326.479592
?,714775,147.741835,316.538878
?,667873,145.41106,186.711219
?,852979,179.046809,387.574756
?,822370,166.40429,317.159326
?,813776,168.031386,454.374892
?,596350,146.056821,161.505345
?,747542,140.357116,275.961458
?,798252,157.632701,376.985745
?,680345,147.101622,310.345207
?,596476,146.05191,161.56429
?,1435100,145.962164,323.026744
?,855170,164.67745,368.470094
?,687103,151.544552,272.508824
?,566233,154.035092,192.790333
?,657653,153.013727,243.100347
?,651238,148.616613,281.989023
?,720775,147.397751,324.469089
?,872743,177.820497,434.975924
?,747957,151.992888,244.753405
?,764794,167.68121,434.838263
?,626545,155.085396,288.672825
?,715999,159.50078,294.988914
?,844594,133.722926,476.217755
?,730174,158.698978,316.338714
?,657144,153.394958,324.277313
?,683132,146.941708,313.783391
?,785021,137.989278,342.332339
?,767006,159.926188,322.389963
?,916176,174.244199,446.08074
?,851070,165.256311,554.366221
?,736394,169.715142,367.093572
?,782405,149.857307,307.370631
?,709601,148.018565,310.603244
?,781499,138.220552,335.626034
?,727939,153.024806,220.376592
?,1438617,145.845195,326.290035
?,921221,173.880898,460.582187
?,728726,158.798431,313.330111
?,664526,162.714496,284.157507
?,932385,173.209177,485.714319
?,634388,146.374712,223.925564
?,649905,148.685655,280.730456
?,721818,153.317332,214.161017
?,804299,157.304713,385.111748
?,662070,153.079769,332.113201
?,1382893,147.477125,285.698949
?,779593,158.615056,353.648288
?,650531,150.377023,188.175278
?,766149,159.980998,320.783056
?,647121,145.06187,181.69662
?,671847,147.561388,301.033192
?,1406052,146.815495,301.365391
?,851131,164.915908,360.877423
?,728915,158.494238,252.526228
?,552217,150.673124,259.109826
?,581906,153.213797,209.720937
?,844081,165.279225,349.580851
?,817456,167.786535,462.395811
?,778788,150.113338,298.61179
?,783591,158.39721,359.027999
?,677287,145.029336,192.668876
?,751035,168.658208,402.618103
?,934341,173.058159,492.141485
?,648786,150.460575,186.437787
?,784430,149.728956,311.157525
?,610158,145.587688,167.982703
?,1359576,148.101961,272.090267
?,557017,154.469495,184.617516
?,704031,148.341972,303.10263
?,831972,165.962896,328.589605
?,801630,148.477496,354.16951
?,1552730,161.171891,459.43147
?,678324,151.988349,263.280904
?,629897,154.88001,293.325491
?,644527,154.156183,306.42273
?,700234,142.934068,214.379278
?,657390,153.380775,324.558827
?,755268,139.89035,288.496682
?,1528257,162.063309,429.949009
?,640752,154.360877,302.227327
?,786508,158.251107,362.325341
?,654278,148.463354,284.724428
?,791088,158.027966,366.935481
?,798972,157.588166,378.294356
?,794453,158.289101,368.855224
?,719758,158.816858,246.027807
?,1393264,147.20169,291.745982
?,1409420,146.768718,301.706449
?,1399044,147.035628,295.564528
?,905152,174.942404,417.951447
?,617366,155.62541,276.912597
?,757260,139.767442,291.868742
?,796891,148.840306,341.029416
?,1578520,160.093306,499.961473
?,807754,168.422435,442.468852
?,773508,158.929114,346.633897
?,769094,167.376279,444.736268
?,576954,153.486034,203.957163
?,658229,150.075011,193.630176
?,1444540,145.648316,331.788981
?,705210,160.129428,278.355718
?,696327,160.554992,267.881719
?,556120,154.5207,183.513676
?,880666,177.267713,458.176352
?,738086,140.936796,260.185271
?,1356749,148.181411,270.343384
?,656367,148.365054,286.245408
?,767267,150.858632,275.907051
?,638536,154.459603,300.813635
?,1367292,147.895295,276.420667
?,784738,158.341001,360.215885
?,1525257,162.17512,426.176157
?,805786,148.176903,364.35016
?,833094,155.544063,435.696097
?,722981,159.141757,303.972855
?,695561,146.249159,328.371766
?,778120,150.15824,297.163143
?,688962,149.125974,287.3381
?,736685,158.290718,328.54839
?,678741,147.20039,308.014499
?,673609,147.462566,303.103481
?,846927,133.605774,478.339512
?,641265,150.77945,180.67477
?,582457,151.326838,248.067785
?,596594,146.045043,161.717363
?,548468,150.843784,256.992371
?,651395,150.333487,189.153996
?,620267,151.580401,167.11722
?,829367,166.908231,493.520562
?,1414190,146.624158,305.323576
?,619988,146.986249,214.877212
?,761184,159.510478,335.123135
?,1534123,161.844393,437.370487
?,651119,144.91854,183.614912
?,763155,139.389041,302.714896
?,653605,144.827166,184.800796
?,770374,150.669666,281.258033
?,801000,157.863618,381.944732
?,708497,159.967713,281.914721
?,676602,149.624502,280.764965
?,746183,169.049162,388.364
?,652451,148.554417,283.149851
?,773328,167.025486,457.950528
?,789718,158.609761,358.591154
?,715011,142.234136,228.060371
?,766471,139.181224,308.541071
?,629170,146.591333,220.773059
?,758247,151.407149,260.235835
?,619274,145.267183,171.878151
?,804299,148.285214,360.644989
?,909179,174.640607,430.48695
?,705399,143.782919,215.310053
?,683832,151.69299,269.638584
?,880200,177.31668,455.538622
?,639337,154.429227,301.05829
?,774572,138.663086,323.160596
?,738745,152.475748,233.157804
?,750745,151.849717,248.08443
?,879084,176.028034,382.393766
?,714778,143.328253,224.763267
?,824103,156.139257,416.869935
?,726323,153.103499,218.64773
?,701758,160.328536,272.796519
?,635496,146.326502,224.619765
?,727903,141.532763,244.767839
?,704868,148.2996,303.878234
?,813012,166.908643,301.865369
?,653665,148.492731,284.268182
?,811480,156.898685,395.607989
?,739117,146.215035,356.736695
?,659171,148.228244,288.48478
?,1365983,151.843375,261.500202
?,690265,149.05312,288.915968
?,731579,158.384715,255.001161
?,711518,159.783966,286.889527
?,840093,166.124778,521.514689
?,835094,165.759031,335.818833
?,1440715,145.777092,328.159678
?,770077,167.298935,447.436911
?,689308,151.429701,274.92716
?,634774,146.362463,223.988517
?,721839,159.205779,302.29142
?,725560,153.136344,218.060781
?,781581,158.503549,356.467482
?,759292,151.343831,262.027092
?,816694,166.774352,304.675175
?,1386558,147.38074,287.758923
?,1400820,146.975134,297.267063
?,1424063,146.327887,312.748198
?,894954,175.446775,400.800941
?,722498,147.298267,326.827209
?,656276,145.871527,179.532624
?,656902,145.428824,237.969966
?,583125,151.30384,248.210538
?,652073,148.569834,282.938889
?,720285,159.319841,298.449007
?,723372,159.122745,304.336085
?,811956,156.869397,396.427384
?,662151,145.655741,182.525904
?,639164,149.163127,274.112739
?,656178,153.097993,241.174526
?,687178,146.707515,318.883898
?,745305,152.134109,241.334196
?,621149,146.947954,215.232028
?,696491,143.104787,211.218775
?,828695,155.857626,425.07096
?,729854,146.82237,339.656369
?,1388365,147.337897,288.650195
?,645468,148.896886,277.375383
?,835499,180.06444,352.245685
?,772348,167.102553,455.200041
?,949627,127.655196,615.303385
?,779223,150.081471,299.701895
?,1366107,151.84028,261.557301
?,820700,156.353591,410.390193
?,1370035,151.753988,263.173214
?,813482,156.770476,399.380809
?,786133,158.27119,361.874689
?,837615,165.634764,339.266299
?,777573,166.682315,470.662348
?,853968,178.991406,389.250031
?,649524,148.700549,280.558351
?,658396,152.973048,243.969992
?,817708,156.529096,405.651077
?,665908,152.556243,253.246435
?,697104,148.699659,295.977196
?,648325,148.766636,279.246653
?,682054,143.741623,200.061811
?,799894,148.623932,348.365887
?,666292,145.478603,185.590064
?,678973,147.186863,308.302889
?,618607,149.856347,268.829129
?,822482,146.950509,406.308308
?,566101,154.041088,192.710614
?,636378,146.293793,224.987016
?,729184,158.483808,252.666749
?,697825,148.663187,296.654272
?,615062,145.439111,169.19952
?,695434,144.250985,206.221226
?,700111,148.548907,298.918289
?,651965,153.692834,317.75354
?,744708,152.167552,240.452199
?,782143,159.069148,345.324347
?,1530799,161.972172,432.957003
?,764007,160.102054,317.599518
?,842468,179.74568,361.05908
?,804913,148.234438,362.589162
?,571454,153.740651,198.871902
?,776512,170.36244,384.930272
?,1565396,160.668788,477.493757
?,771481,167.168147,452.952214
?,708239,142.560185,221.494666
?,1388248,147.341117,288.583128
?,724406,141.73469,239.582826
?,720732,141.932257,234.956214
?,809354,147.90826,373.819402
?,673153,147.491893,302.346417
?,712230,143.450151,222.20244
?,725762,158.984009,308.039841
?,1531515,161.94512,433.864056
?,773961,170.513549,380.69412
?,791963,157.981847,368.089255
?,733866,141.182378,253.842429
?,775998,166.809544,465.944368
?,655901,145.885454,179.349056
?,836512,165.678748,338.257316
?,918167,174.093098,452.404189
?,765670,167.616025,437.054633
?,805990,157.204993,387.780248
?,1577537,160.139783,498.030916
?,893812,175.5326,397.122292
?,674058,145.145995,191.14646
?,689894,144.480419,202.386242
?,677413,145.025262,192.705143
?,726128,158.95972,308.756862
?,628082,146.645342,219.825379
?,1429760,146.132461,318.417084
?,763038,160.133893,317.272161
?,699065,142.987318,213.393865
?,659531,148.209213,288.829
?,739586,158.132564,332.719378
?,685596,149.269758,285.159575
?,1416173,146.571414,306.489828
?,728115,158.838351,312.179188
?,621564,151.52706,168.053766
?,810964,168.214893,448.719786
?,799462,148.654147,347.387151
?,659527,153.235827,328.358735
?,686376,146.755613,317.779227
?,709734,142.488255,222.932643
?,829246,166.917472,493.195523
?,853262,179.031053,388.006171
?,782864,159.021735,346.761616
?,754349,160.465646,311.273554
?,742547,152.286095,237.470338
?,747744,140.342342,276.448577
?,672419,144.141265,193.55787
?,722157,142.944774,233.354107
?,657596,150.101803,193.033013
?,746630,152.063136,243.058551
?,835450,165.731006,336.938739
?,699173,148.602125,297.72304
?,771729,167.149448,453.564749
?,1411562,146.701517,303.465415
?,816846,167.833573,460.629099
?,848765,165.06515,355.329542
?,1525019,162.184303,425.869347
?,664249,162.72636,283.965044
?,920847,173.908782,459.454655
?,730219,158.467665,252.612803
?,776045,159.417625,335.921506
?,783084,158.42282,358.491766
?,779479,159.207312,341.937605
?,801706,168.815751,430.482684
?,784571,158.916549,349.815158
?,840943,165.442259,345.077096
?,768091,150.813077,277.045179
?,853789,164.760517,365.717391
?,650966,153.747284,316.505456
?,802845,157.729862,386.502173
?,802504,148.419456,355.945741
?,678626,147.207375,307.856314
?,727598,158.864192,311.623395
?,702108,142.850051,215.876778
?,674279,144.076709,194.278577
?,789760,169.512771,411.294974
?,859929,178.705112,399.247673
?,745918,169.06573,387.884139
?,713383,159.664951,290.378203
?,1403690,146.890959,299.34342
?,697350,148.688699,296.132971
?,737984,140.944232,259.945313
?,775009,166.883936,463.383253
?,1421234,146.41331,310.643911
?,1394406,147.16686,292.625205
?,626621,146.715289,218.605103
?,699536,142.966687,213.743984
?,792181,149.186629,329.107939
?,685179,151.621819,271.216177
?,582869,151.31594,248.056739
?,634644,146.366236,223.978412
?,764608,159.359733,337.963123
?,662789,148.043109,291.833485
?,728544,141.492329,245.90267
?,907326,174.788287,424.022414
?,802165,148.439119,355.443082
?,738108,169.602022,370.490164
?,754016,151.652454,253.630143
?,1575215,160.245677,493.710417
?,683350,151.720693,269.005692
?,838525,165.585506,340.701358
?,653158,150.254888,190.545693
?,822771,156.212455,414.903392
?,1370277,151.747176,263.326371
?,806474,157.176769,388.501885
?,758334,159.649263,332.268198
?,696083,160.57278,267.318594
?,682193,146.992674,312.796929
?,662905,148.035954,291.99759
?,822660,156.221041,414.593867
?,1368958,151.786007,262.392437
?,769688,138.983026,313.89135
?,618893,147.04039,213.867665
?,1376098,147.665844,281.173797
?,778326,158.680122,352.157241
?,806233,157.19107,388.126121
?,715472,142.212681,228.478018
?,658488,153.315017,325.997387
?,723709,153.230786,215.881077
?,700141,160.43561,269.63578
?,724102,147.205123,329.08012
?,670330,145.313245,188.148387
?,642890,153.654398,231.747133
?,744388,140.556647,270.370728
?,928256,173.473369,475.665412
?,636663,145.456477,176.121106
?,714777,142.244179,227.893987
?,791533,149.23322,327.529041
?,854185,164.741562,366.207888
?,615435,145.424149,169.397696
?,728897,152.96894,221.891143
?,727027,141.582668,243.509283
?,590698,150.919264,254.39624
?,771124,138.89121,316.494738
?,756517,139.810941,290.752975
?,1402099,146.93974,298.07005
?,645369,150.611202,183.557017
?,600747,145.91863,163.45329
?,789784,149.354009,323.601909
?,704710,160.161364,277.480207
?,750510,151.863618,247.706148
?,915217,174.327048,442.209842
?,733273,158.545514,320.030422
?,1398926,147.03868,295.506966
?,1545735,161.451327,449.41636
?,726006,158.967813,308.525245
